Single,1,1,0.5,0.4,-0,-0,,74495,13889.6,0,60605.4,26496,26496,0,52.9926,396.846,834.548,,2.32696,233810,123381,26496,69831,0.78073,6.57663,0,5.09493,6.90568,4.06283,3.36513,6.28233
Single,1,4,0.5,0.6,-0,-0,,69440,13178.7,0,56261.3,24666,24666,0,49.3331,376.536,805.41,,2.88246,208092,123380,24666,69466,0.762954,6.60525,0,5.06165,6.86771,4.08174,3.14819,6.3506
Pricing,1,4,1.25,0.6,-0,-0,,131147,25034.2,0,106112,60546,17804,42742,48.4374,286.106,705.836,,3.67517,220083,123374,60547,42646,0.836427,7.16374,7.66862,4.91524,6.70147,0.907581,0.413824,6.65438
Pricing,1,4,1.25,0.8,-0,-0,,141778,24590.9,0,117187,58346,17709,40637,46.6773,281.039,702.333,,3.81771,221633,123374,58347,43803,0.827979,7.19037,7.54133,4.96281,6.7353,0.91297,0.397668,6.67567
Pricing,0.8,1,0.5,0.4,-0,-0,,95624.7,18503.3,0,77121.4,58246,8428,49818,116.492,528.667,879.043,,1.67805,191861,123368,58247,48474,0.865069,7.19661,7.55481,5.13583,6.74071,1.08661,0.776337,4.02492
Pricing,0.8,1,0.5,0.6,-0,-0,,114127,18589.8,0,95537.4,58520,7854,50665,117.041,531.139,882.451,,1.67858,191907,123376,58521,48118,0.86435,7.14954,7.43555,5.19124,6.78961,0.805069,0.572372,3.98707
Pricing,0.8,1,0.5,0.8,-0,-0,,128398,18531.7,0,109866,57222,8225,48997,114.446,529.478,880.688,,1.67992,192002,123371,57224,49078,0.861645,7.15202,7.32808,5.21481,6.80195,0.646405,0.463942,3.99554
Pricing,0.8,1,0.75,0.4,-0,-0,,129041,24507.6,0,104534,68931,17330,51600,91.9081,466.813,793.627,,1.69157,192725,123384,68932,40682,0.888395,6.99182,7.45318,5.06922,6.69164,0.234929,0.187691,3.92009
Pricing,0.8,1,0.75,0.6,-0,-0,,146029,24620.7,0,121409,70082,15620,54461,93.4427,468.967,796.707,,1.69152,192707,123375,70083,39765,0.890365,6.88943,7.40969,5.10138,6.72987,0.141644,0.119774,3.90502
Pricing,0.8,1,0.75,0.8,-0,-0,,162738,24536.3,0,138202,68456,15810,52646,91.2759,467.358,795.468,,1.69372,192843,123383,68458,40816,0.885645,6.86835,7.28591,5.16371,6.77984,0.0983849,0.0845813,3.9157
Pricing,0.8,1,1,0.4,-0,-0,,144954,26586.2,0,118368,72258,23335,48923,72.2588,379.805,657.938,,1.69789,193074,123392,72259,38282,0.895857,6.90257,7.38879,5.02712,6.67245,0.0269939,0.0242481,3.46309
Pricing,0.8,1,1,0.6,-0,-0,,160166,26887.5,0,133278,74183,20941,53242,74.184,384.108,664.857,,1.69751,193036,123372,74185,36770,0.899348,6.78917,7.39848,5.04022,6.67621,0.0188981,0.0173086,3.49398
Single,1,4,0.5,0.8,-0,-0,,69269.2,13143.4,0,56125.8,24617,24617,0,49.2351,375.526,804.624,,2.89982,208163,123366,24617,69454,0.762541,6.59957,0,5.06064,6.86782,4.08022,3.14628,6.36096
Pricing,0.8,1,1,0.8,-0,-0,,176639,26682.2,0,149956,72690,20670,52019,72.6902,381.175,661.434,,1.69914,193142,123372,72691,37735,0.89507,6.7683,7.25244,5.11714,6.74567,0.0134432,0.0121825,3.46632
Pricing,0.8,1,1.25,0.4,-0,-0,,149698,27137.8,0,122560,73157,25204,47953,58.5262,310.147,542.412,,1.70047,193196,123380,73159,37626,0.897924,6.86649,7.38644,5.01501,6.65089,0.00373415,0.00345875,3.2968
Pricing,0.8,1,1.25,0.6,-0,-0,,164345,27446.9,0,136898,75328,22635,52692,60.2625,313.68,548.618,,1.7,193147,123382,75329,35999,0.902312,6.76117,7.40087,5.01164,6.65708,0.00327469,0.00302988,3.31765
Pricing,0.8,1,1.25,0.8,-0,-0,,180442,27233.9,0,153208,73806,22215,51590,59.0449,311.246,545.142,,1.70126,193241,123383,73807,36929,0.897501,6.7483,7.2457,5.09726,6.75804,0.00216205,0.00200251,3.29337
