Pricing Opt,1,4,0.5,0.4,0,-0.25,,100484,14909.2,-1664.45,87239.5,34599,10138,24461,69.1986,425.979,810.325,,2.56008,202500,123375,34599,64204,0.800843,7.90084,8.10501,4.85919,6.5525,0.367421,0.186597,5.12417
Pricing Opt,1,4,0.5,0.8,-0.025,0,,121517,15864.4,-1830.91,107484,42250,5248,37002,84.5018,453.269,848.147,,2.3892,199376,123367,42253,58780,0.818968,8.35155,7.81897,4.89993,6.63419,0.586059,0.316908,5.08088
Pricing Opt,1.2,4,0.5,0.6,0,-0.25,,91025.6,13641,-810.112,78194.7,31112,6592,24520,62.2242,389.745,851.658,,3.82287,240497,123365,31113,63339,0.765638,8.26911,8.51198,4.74992,6.48481,0.424786,0.158735,6.29008
Pricing Opt,1.2,4,0.5,0.6,-0.025,0,,88465.2,13454.7,-3836.43,78846.9,33882,4460,29422,67.7649,384.422,874.161,,3.36189,236713,123382,33884,62139,0.778262,8.22231,8.12928,4.83029,6.6395,1.20019,0.512161,7.05361
Pricing Opt,1.2,4,0.5,0.6,-0.025,-0.25,,91069.8,13455.1,-4772.47,82387.1,34778,1668,33110,69.5567,384.433,860.78,,3.52711,237096,123373,34780,61302,0.778794,9.10562,8.30004,4.78462,6.56105,0.410195,0.129711,6.57365
Pricing Opt,1.2,4,0.5,0.8,0,-0.25,,95841.5,12950,-1531.1,84422.6,34270,3365,30905,68.5418,370.001,862.247,,3.6419,238065,123375,34273,60815,0.770728,8.44542,7.83487,4.8868,6.68751,1.46311,0.729715,6.97286
Pricing Opt,1.2,4,0.5,0.8,-0.025,0,,99705.3,13438.5,-2975.62,89242.5,33842,4718,29123,67.6854,383.957,867.822,,3.72528,239012,123377,33843,61150,0.769949,8.29674,8.04296,4.82591,6.60855,0.872867,0.415857,6.50562
Pricing Opt,1.2,4,0.5,0.8,-0.025,-0.25,,99496.4,13401.6,-4040.34,90135.1,32163,4869,27293,64.3262,382.905,844.973,,3.41815,237277,123391,32163,63462,0.774977,7.70504,8.44984,4.77755,6.57699,0.518788,0.195895,6.60955
Pricing Opt,1.2,4,0.75,0.4,0,-0.25,,97083.9,16082.7,-898.09,81899.3,33449,10953,22495,44.5988,306.337,734.364,,4.26457,247658,123382,33450,60695,0.763041,8.37026,8.24587,4.71353,6.48267,0.294609,0.0691569,5.99154
Pricing Opt,1,4,0.5,0.8,-0.025,-0.25,,120016,14762.6,-4206.63,109460,37697,6857,30839,75.3954,421.789,797.94,,2.38355,199037,123368,37697,62420,0.811535,7.66963,8.14224,4.85506,6.56838,0.391184,0.185668,5.03232
Pricing Opt,1.2,4,0.75,0.4,-0.025,0,,99445.2,17105.7,-3854.29,86193.7,36846,11524,25322,49.1284,325.824,789.33,,4.18671,247138,123373,36847,58359,0.771699,8.14137,8.23529,4.7245,6.50148,0.441086,0.108154,6.86013
Pricing Opt,1.2,4,0.75,0.4,-0.025,-0.25,,97989.1,17108.9,-5789.33,86669.5,37305,11006,26299,49.7403,325.885,810.215,,4.15264,247810,123386,37306,57919,0.77177,8.08925,8.12467,4.75485,6.55757,0.804976,0.265491,7.27879
Pricing Opt,1.2,4,0.75,0.6,0,-0.25,,103607,14793.6,-706.689,89519.6,31968,9252,22716,42.6242,281.783,646.436,,3.95942,243263,123374,31969,62685,0.767219,8.14145,8.5771,4.71473,6.46507,0.110579,0.00950166,4.94508
Pricing Opt,1.2,4,0.75,0.6,-0.025,0,,104298,14869.5,-3250.96,92679.6,32576,9199,23376,43.4354,283.23,652.448,,3.90493,242699,123360,32577,62343,0.769458,8.1031,8.58824,4.71448,6.47818,0.113222,0.0127204,5.11385
Pricing Opt,1.2,4,0.75,0.6,-0.025,-0.25,,108697,16926.5,-7083.45,98853.7,41564,4914,36650,55.419,322.41,777.947,,3.87007,242589,123375,41565,55866,0.789727,8.35211,8.25236,4.71707,6.50834,0.396396,0.111115,6.75277
Pricing Opt,1.2,4,0.75,0.8,0,-0.25,,118003,16895,-1729.7,102838,39652,8196,31455,52.8701,321.81,796.831,,4.01377,244922,123382,39653,56685,0.780813,8.0306,8.04283,4.77835,6.56673,0.542464,0.167866,7.271
Pricing Opt,1.2,4,0.75,0.8,-0.025,0,,115913,15613.2,-3912.15,104212,35025,7944,27080,46.7003,297.395,698.431,,3.95062,243336,123373,35026,60382,0.773334,8.0389,8.4441,4.7113,6.49494,0.176933,0.0318181,5.6442
Pricing Opt,1.2,4,0.75,0.8,-0.025,-0.25,,115904,15603.6,-4993.02,105293,35191,7920,27270,46.9217,297.211,699.8,,3.93556,243232,123370,35192,60288,0.77394,8.03107,8.42985,4.71437,6.50091,0.194495,0.0358916,5.70668
