Single,1,1,0.5,0.4,-0,-0,,66094.8,11419.9,0,54675,24247,24247,0,48.4955,326.283,704.182,,2.29804,232734,123373,24247,82237,0.863115,6.25274,0,5.48742,6.55204,1.41868,1.11154,5.30911
Single,1,4,0.5,0.6,-0,-0,,62146.1,10839.4,0,51306.8,22851,22851,0,45.7028,309.697,673.125,,2.56997,201837,123382,22851,82863,0.856804,6.25494,0,5.47465,6.5206,1.70863,1.07003,5.29832
Pricing,1,4,1.25,0.6,-0,-0,,116025,22644.3,0,93380.3,57334,17278,40055,45.8674,258.792,590.829,,2.87243,205941,123369,57335,53901,0.901658,6.90554,7.33688,5.42123,6.45442,0.407872,0.194097,5.40682
Pricing,1,4,1.25,0.8,-0,-0,,124328,21764.3,0,102564,54492,17618,36873,43.5936,248.735,576.298,,2.92596,206958,123375,54493,56181,0.897052,6.93495,7.20672,5.46576,6.49318,0.407851,0.191309,5.42497
Pricing,0.8,1,0.5,0.4,-0,-0,,85480.2,17648.9,0,67831.3,53418,9523,43894,106.837,504.255,845.308,,1.67419,191739,123377,53419,58970,0.910943,7.03764,7.277,5.50307,6.42995,0.523942,0.376735,4.01525
Pricing,0.8,1,0.5,0.6,-0,-0,,100184,17772.7,0,82411.8,53568,8996,44572,107.138,507.794,850.204,,1.67515,191800,123372,53570,58770,0.910586,6.99083,7.16457,5.54322,6.46353,0.376113,0.280718,3.99477
Pricing,0.8,1,0.5,0.8,-0,-0,,110694,17529.8,0,93164,51593,9780,41813,103.188,500.852,841.281,,1.67692,191915,123383,51595,60452,0.908125,6.96392,7.073,5.55935,6.48642,0.321239,0.244986,4.03771
Pricing,0.8,1,0.75,0.4,-0,-0,,110837,22290.6,0,88546.1,61809,17971,43838,82.413,424.585,727.155,,1.68148,192162,123369,61810,51882,0.921571,6.75296,7.27661,5.44528,6.38722,0.0569263,0.0477417,3.63683
Pricing,0.8,1,0.75,0.6,-0,-0,,124641,22580.9,0,102060,62689,16407,46281,83.5861,430.113,736.412,,1.68224,192214,123374,62690,51145,0.922692,6.72181,7.18156,5.48701,6.4298,0.0386071,0.0330684,3.66162
Pricing,0.8,1,0.75,0.8,-0,-0,,135994,21864.6,0,114130,60140,17061,43079,80.1873,416.469,716.118,,1.68344,192286,123376,60141,53234,0.918945,6.72463,7.04,5.54037,6.48066,0.0292361,0.0248481,3.60177
Pricing,0.8,1,1,0.4,-0,-0,,117496,23147.1,0,94349,63685,20575,43110,63.6857,330.674,575.053,,1.68342,192248,123396,63686,50400,0.924553,6.7064,7.28498,5.42102,6.36313,0.00644295,0.00552014,3.34934
Pricing,0.8,1,1,0.6,-0,-0,,131293,23610.6,0,107682,65029,18853,46175,65.0298,337.295,585.583,,1.68387,192288,123377,65030,49214,0.925981,6.67954,7.19726,5.46053,6.39875,0.00505409,0.00441267,3.36834
