Pricing Opt,1,1,0.5,0.4,-0,-0,,75270.6,13385.6,0,61885,29512,12737,16774,59.0242,382.447,852.908,,2.28117,232022,123378,29516,78337,0.874169,7.52022,8.08672,5.19967,6.21032,0.00874408,0.00811182,4.71674
Pricing Opt,1,1,0.5,0.4,-0,-0.25,,76568.1,13134.6,-1679.54,65113,33684,7261,26423,67.3694,375.276,902.429,,2.2793,231872,123377,33689,74777,0.879155,7.86266,7.79272,5.25592,6.27445,0.398271,0.239047,5.40484
Pricing Opt,1,1,0.5,0.8,-0.025,-0,,94429.5,12088.8,-1525.86,83866.5,35113,4720,30392,70.2275,345.396,883.968,,2.27842,231837,123384,35117,73329,0.87894,7.9971,7.17773,5.42247,6.45969,0.702461,0.439746,5.3701
Pricing Opt,1,4,0.5,0.6,-0,-0,,89716.5,13210.4,0,76506.1,36720,5963,30756,73.4404,377.442,857.396,,2.50461,195595,123384,36721,71696,0.878704,7.57233,7.66108,5.30666,6.295,0.518264,0.273079,4.52516
Pricing Opt,1,4,0.5,0.6,-0,-0.25,,88372.9,13196.5,-1612.13,76788.5,32556,9074,23481,65.1122,377.045,822.048,,2.33689,194505,123374,32556,75604,0.876687,7.37851,8.16315,5.2029,6.19686,0.326176,0.13145,4.66407
Pricing Opt,1,4,0.5,0.6,-0.025,-0,,90023.7,13176.4,-1256.95,78104.3,38109,4161,33947,76.2185,376.469,856.945,,2.10534,191699,123374,38112,71120,0.885376,7.82307,7.57863,5.32012,6.32869,0.64597,0.320297,4.60295
Pricing Opt,1,4,0.5,0.6,-0.025,-0.25,,89177.1,12990.8,-3531.69,79717.9,38387,4048,34338,76.7743,371.167,857.079,,2.14232,192098,123372,38389,70768,0.884786,7.81159,7.45948,5.36775,6.37479,0.782399,0.358669,4.66901
Pricing Opt,1,4,0.5,0.8,-0,-0,,96794.1,12825.6,0,83968.5,36647,5639,31008,73.2953,366.446,855.37,,2.44222,195555,123376,36649,71710,0.878289,7.62515,7.24895,5.41948,6.39093,0.609385,0.318036,4.70428
Pricing Opt,1,4,0.5,0.8,-0,-0.25,,95801.1,12726.4,-2105.75,85180.5,36759,5555,31203,73.5185,363.613,855.664,,2.46501,195692,123383,36760,71517,0.877574,7.60859,7.19345,5.44117,6.42318,0.702677,0.345918,4.74037
Pricing Opt,1,4,0.5,0.8,-0.025,-0,,99418.9,12834.2,-1328.05,87912.8,37645,4421,33223,75.2903,366.692,853.497,,2.16703,192781,123370,37646,71303,0.883112,7.86356,7.25533,5.41599,6.42037,0.601241,0.304652,4.65705
