Pricing Opt,1,1,0.5,0.4,-0,-0,,101839,14928.8,0,86910.7,32751,11385,21366,65.5039,426.537,811.428,,2.30682,233042,123370,32753,66485,0.804404,8.09545,7.94076,4.85707,6.56093,0.00861341,0.0069256,4.70465
Pricing Opt,1,1,0.5,0.6,-0,-0,,109661,15437.6,0,94223.2,40447,7324,33122,80.8942,441.075,877.301,,2.30525,232822,123381,40448,60717,0.819948,8.0627,7.91192,4.89273,6.6072,0.659948,0.480317,5.43005
Pricing Opt,1,1,1.25,0.6,-0,-0,,157020,23894.5,0,133126,59168,17945,41223,47.3349,273.08,573.768,,2.3327,234030,123364,59170,47155,0.861882,7.2927,7.72075,4.8122,6.56366,0.00742772,0.00653505,4.66947
Pricing Opt,1.2,4,0.75,0.6,-0,-0,,108020,17105.6,0,90914,42482,3866,38615,56.6428,325.821,783.485,,3.99383,243438,123372,42483,54856,0.78899,8.42334,8.22995,4.71018,6.47584,0.27243,0.0717523,6.5229
Pricing Opt,1.2,4,0.75,0.8,-0,-0,,115005,15539.1,0,99465.9,34273,8009,26263,45.6974,295.983,690.942,,4.01378,244047,123382,34274,60860,0.771054,8.03556,8.47125,4.7013,6.4785,0.135367,0.0185025,5.37044
Pricing Opt,1.2,4,1,0.4,-0,-0,,105528,17085.6,0,88442.6,36035,12378,23657,36.0356,244.08,606.314,,4.40401,249092,123370,36036,58675,0.767702,8.14444,8.26967,4.70344,6.4709,0.130448,0.01313,5.62874
Pricing Opt,1.2,4,1,0.6,-0,-0,,116607,18989.9,0,97617.1,41406,10941,30464,41.4066,271.285,683.784,,4.42841,250760,123378,41408,54907,0.780654,7.91625,8.34151,4.66762,6.46073,0.313191,0.0740871,6.68531
Pricing Opt,1.2,4,1,0.8,-0,-0,,124586,19386.2,0,105199,40620,14925,25694,40.6204,276.947,727.297,,4.59553,253539,123387,40621,54763,0.773055,7.70985,8.16442,4.70561,6.53333,0.52824,0.138075,6.89715
Pricing Opt,1.2,4,1.25,0.4,-0,-0,,108253,18580.2,0,89673.1,41718,10440,31278,33.3749,212.345,544.054,,4.5846,250770,123385,41719,54336,0.778505,8.09135,8.22837,4.67103,6.42531,0.128068,0.00358967,5.26038
Pricing Opt,1.2,4,1.25,0.6,-0,-0,,119170,20255.5,0,98914.7,45273,9898,35374,36.2184,231.492,627.265,,4.9801,255309,123370,45274,51006,0.780426,8.08971,8.15452,4.65138,6.42748,0.269468,0.03483,6.63509
