0,1,1,0.5,0.4,-0,-0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
0,1,1,0.5,0.6,-0,-0,-0.322698,0.0483805,-0.256815,-0.0555605,-0.291197,-0.121452,0.12635,-0.117563,0.142216,0.2567,0.00481016,-0.625705
0,1,1,1.25,0.6,-0,-0,-0.000253924,-0.275024,-0.0375791,0.323796,-0.0137448,-0.0772996,0.446986,-0.171473,-0.0774105,0.173395,-0.223412,0.117011
0,1.2,4,0.75,0.6,-0,-0,-0.156884,-0.1119,-0.16145,0.144554,-0.201171,-0.165367,0.00441991,-0.139711,-0.0747351,-0.200766,0.0368852,-0.10341
0,1.2,4,0.75,0.8,-0,-0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
0,1.2,4,1,0.4,-0,-0,0.0509345,0.0311987,-0.108937,0.0321937,-0.37874,-0.0792611,-0.210353,0.0496799,-0.0836231,-0.0607666,0.0427247,-0.171958
0,1.2,4,1,0.6,-0,-0,-0.153942,-0.173239,-0.0961669,0.165705,0.0517246,-0.189463,-0.200165,0.0592201,-0.00352754,-0.037544,-0.0547293,-0.1698
0,1.2,4,1,0.8,-0,-0,-0.119731,0.217592,-0.452743,0.286095,-0.165923,-0.0834919,-0.0190468,-0.0326413,-0.114596,0.331603,-0.0555187,-0.202758
0,1.2,4,1.25,0.4,-0,-0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
0,1.2,4,1.25,0.6,-0,-0,-0.163893,-0.211675,-0.172828,0.258808,-0.0894036,-0.116107,-0.13271,-0.188704,-0.168217,0.352106,0.0728608,-0.346186
0,1.2,4,1.25,0.8,-0,-0,0.032746,0.0858367,-0.317396,-0.0857857,-0.556442,-0.00493095,0.254079,-0.232075,-0.374919,0.217714,0.165556,-0.180518
0,1,1,1.25,0.8,-0,-0,0.0793016,0.0584898,-0.0502708,0.0571438,-0.160032,-0.0655526,0.0498571,0.0147642,-0.078755,-0.0496516,-0.00402364,-0.0956698
0,1,2,0.5,0.4,-0,-0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
0,1,2,0.5,0.6,-0,-0,-0.0214318,0.0276736,-0.216109,-0.247994,-0.416375,-0.202191,-0.467479,0.169875,0.0647944,0.151984,-0.288646,-0.308386
0,1,2,0.5,0.8,-0,-0,0.155564,-0.372024,-0.273507,-0.114273,-0.208049,-0.231601,0.0639016,0.178903,-0.273486,0.187412,-0.0205175,-0.502449
0,1,2,0.75,0.4,-0,-0,-0.178271,0.0270979,-0.232298,0.303801,-0.170852,-0.182696,0.0406,-0.0307001,0.0612701,0.0369538,-0.207085,-0.158863
0,1,2,0.75,0.6,-0,-0,-0.622297,-0.229415,-0.297214,0.0282798,0.242916,-0.11668,0.135782,-0.0599372,-0.15875,-0.0200963,0.0863701,-0.228723
0,1,2,0.75,0.8,-0,-0,-0.334564,-0.404272,0.13242,0.177847,0.0974426,-0.377756,0.280184,-0.17662,-0.112124,0.341675,-0.120131,-0.232532
0,1,2,1,0.4,-0,-0,-0.281052,-0.465505,0.0777366,0.111766,0.186456,-0.193391,-0.305091,0.0721991,-0.110183,0.121912,-0.217929,0.00566173
0,1,2,1,0.6,-0,-0,0.201733,-0.0671774,-0.232619,-0.071731,0.00584409,-0.384348,-0.280139,-0.0110514,-0.29971,-0.0569373,-0.0223745,0.120726
0,1,1,0.5,0.8,-0,-0,-0.11386,-0.153452,0.174656,0.370862,-0.295215,-0.426116,0.159997,0.0089959,-0.0679326,0.172383,-0.343214,-0.384771
0,1,2,1,0.8,-0,-0,-0.154868,-0.142345,0.140089,-0.0735462,-0.0709925,-0.238318,0.12845,-0.093407,0.0426448,0.0665975,-0.088297,-0.172059
0,1,2,1.25,0.4,-0,-0,0.0230354,-0.0616901,0.0351672,-0.0134813,-0.0917264,-0.114687,-0.162372,-0.0367601,0.0834702,-0.228291,0.0664347,-0.165227
0,1,2,1.25,0.6,-0,-0,0.00476114,-0.0806568,-0.0226274,-0.0342271,-0.0693844,-0.139157,-0.0415367,0.017339,0.00496662,-0.0775775,0.0605616,-0.131567
0,1,2,1.25,0.8,-0,-0,-0.0456713,-0.0849302,-0.232729,0.102123,-0.0229341,-0.0174911,-0.00984387,-0.0652703,-0.134289,0.0992726,-0.0426532,0.0102212
