None,1,1,0.6,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34147,7615,0,5772,0,0,0,0
None,1,1,0.6,0.3,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.3397,7610,0,5765,0,0,0,0
None,1,1,0.6,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34058,7625,0,5913,0,0,0,0
None,1,1,0.6,0.4,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34119,7621,0,5847,0,0,0,0
None,1,1,0.6,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34459,7611,0,5910,0,0,0,0
None,1,1,0.6,0.5,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34073,7614,0,5845,0,0,0,0
None,1,1,0.6,0.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34074,7601,0,5815,0,0,0,0
None,1,1,0.6,0.6,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34108,7619,0,5866,0,0,0,0
None,1,1,0.6,0.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.33992,7613,0,5778,0,0,0,0
None,1,1,0.6,0.7,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34055,7613,0,5762,0,0,0,0
None,1,1,0.6,0.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34133,7606,0,5821,0,0,0,0
None,1,1,0.6,0.8,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.3411,7603,0,5762,0,0,0,0
None,1,1,0.8,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34227,7622,0,5825,0,0,0,0
None,1,1,0.8,0.3,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34212,7598,0,5835,0,0,0,0
None,1,1,0.8,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34244,7626,0,5827,0,0,0,0
None,1,1,0.8,0.4,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34117,7601,0,5795,0,0,0,0
None,1,1,0.8,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34032,7629,0,5752,0,0,0,0
None,1,1,0.8,0.5,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34,7609,0,5863,0,0,0,0
None,1,1,0.8,0.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34193,7605,0,5746,0,0,0,0
None,1,1,0.8,0.6,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.33916,7628,0,5792,0,0,0,0
None,1,1,0.8,0.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34352,7631,0,5867,0,0,0,0
None,1,1,0.8,0.7,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34388,7608,0,5897,0,0,0,0
None,1,1,0.8,0.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34204,7609,0,5835,0,0,0,0
None,1,1,0.8,0.8,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34031,7605,0,5809,0,0,0,0
None,1,1,1,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34073,7624,0,5850,0,0,0,0
None,1,1,1,0.3,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.33956,7621,0,5752,0,0,0,0
None,1,1,1,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34078,7613,0,5778,0,0,0,0
None,1,1,1,0.4,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34075,7613,0,5796,0,0,0,0
None,1,1,1,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.3415,7604,0,5863,0,0,0,0
None,1,1,1,0.5,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34269,7610,0,5781,0,0,0,0
None,1,1,1,0.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.33967,7620,0,5873,0,0,0,0
None,1,1,1,0.6,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34301,7630,0,5867,0,0,0,0
None,1,1,1,0.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34151,7597,0,5778,0,0,0,0
None,1,1,1,0.7,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.3413,7614,0,5827,0,0,0,0
None,1,1,1,0.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34293,7626,0,5922,0,0,0,0
None,1,1,1,0.8,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34102,7619,0,5871,0,0,0,0
None,1,1,1.2,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34013,7618,0,5804,0,0,0,0
None,1,1,1.2,0.3,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34278,7626,0,5834,0,0,0,0
None,1,1,1.2,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34319,7621,0,5836,0,0,0,0
None,1,1,1.2,0.4,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.33886,7597,0,5709,0,0,0,0
None,1,1,1.2,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34309,7632,0,5930,0,0,0,0
None,1,1,1.2,0.5,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.33963,7620,0,5796,0,0,0,0
None,1,1,1.2,0.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34235,7615,0,5843,0,0,0,0
None,1,1,1.2,0.6,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34118,7595,0,5823,0,0,0,0
None,1,1,1.2,0.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34127,7601,0,5818,0,0,0,0
None,1,1,1.2,0.7,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34218,7615,0,5860,0,0,0,0
None,1,1,1.2,0.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34195,7608,0,5844,0,0,0,0
None,1,1,1.2,0.8,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34402,7625,0,5852,0,0,0,0
None,1,1,1.4,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.33995,7612,0,5833,0,0,0,0
None,1,1,1.4,0.3,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34169,7630,0,5838,0,0,0,0
None,1,1,1.4,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34105,7608,0,5796,0,0,0,0
None,1,1,1.4,0.4,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34404,7619,0,5854,0,0,0,0
None,1,1,1.4,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34083,7628,0,5825,0,0,0,0
None,1,1,1.4,0.5,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34144,7601,0,5744,0,0,0,0
None,1,1,1.4,0.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34083,7615,0,5793,0,0,0,0
None,1,1,1.4,0.6,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.343,7643,0,5877,0,0,0,0
None,1,1,1.4,0.7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34233,7623,0,5871,0,0,0,0
None,1,1,1.4,0.7,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34017,7599,0,5819,0,0,0,0
None,1,1,1.4,0.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34066,7620,0,5826,0,0,0,0
None,1,1,1.4,0.8,-0.1,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.34142,7624,0,5817,0,0,0,0
Full,1,1,0.6,0.3,0,0,,3691.81,2502.89,0,1188.92,1503,336,1167,50.1,0,0,0,333.3,857.533,,2.35374,7601,1503,4602,0.197737,2.5373,1.47039,8.39517
Full,1,1,0.6,0.3,-0.1,-0.5,,3791.64,2531.69,-467.881,1727.83,1512,345,1167,50.4,0,0,0,339.9,858.1,,2.35248,7618,1512,4584,0.198477,2.53846,1.55489,8.35596
Full,1,1,0.6,0.4,0,0,,4393.24,2389.09,0,2004.15,1416,421,995,47.2,0,0,0,324.367,838.033,,2.35675,7624,1418,4589,0.185992,2.30627,1.43865,8.72722
Full,1,1,0.6,0.4,-0.1,-0.5,,4375.28,2375.69,-410.626,2410.22,1398,411,987,46.6,0,0,0,325.9,825.167,,2.3524,7600,1398,4642,0.183947,2.18513,1.26037,8.48864
Full,1,1,0.6,0.5,0,0,,5027.9,2337.99,0,2689.91,1357,515,842,45.2333,0,0,0,327,822.167,,2.35342,7631,1357,4663,0.177827,2.17874,1.35814,8.76637
Full,1,1,0.6,0.5,-0.1,-0.5,,5004.09,2338.59,-336.387,3001.89,1365,515,850,45.5,0,0,0,324.533,809.4,,2.35324,7627,1365,4670,0.178969,1.89091,1.15311,8.44476
Full,1,1,0.6,0.6,0,0,,5225.27,2149.69,0,3075.57,1237,605,632,41.2333,0,0,0,304.233,764.367,,2.35381,7602,1237,4834,0.16272,1.45843,0.869038,8.68282
Full,1,1,0.6,0.6,-0.1,-0.5,,5409.92,2211.49,-259.609,3458.03,1282,628,654,42.7333,0,0,0,309.833,787.133,,2.35124,7613,1282,4746,0.168396,1.91895,1.20281,8.74297
Full,1,1,0.6,0.7,0,0,,5624.53,2161.69,0,3462.84,1259,702,557,41.9667,0,0,0,300.9,769.433,,2.35275,7613,1259,4773,0.165375,1.53356,0.931692,8.91366
Full,1,1,0.6,0.7,-0.1,-0.5,,5505.37,2122.79,-257.486,3640.07,1224,624,600,40.8,0,0,0,299.6,759.9,,2.35354,7630,1224,4808,0.160419,1.48991,0.973856,8.8812
Full,1,1,0.6,0.8,0,0,,5592.01,1999.19,0,3592.82,1164,719,445,38.8,0,0,0,278.4,722.733,,2.35278,7622,1164,4840,0.152716,1.43283,0.857388,8.75403
Full,1,1,0.6,0.8,-0.1,-0.5,,5646.38,2024.49,-193.736,3815.62,1184,733,451,39.4667,0,0,0,280.167,730.7,,2.35142,7608,1185,4819,0.155757,1.36343,0.842194,8.75195
Full,1,1,0.8,0.3,0,0,,4941.17,3186.19,0,1754.98,1883,471,1412,47.075,0,0,0,325.8,817.65,,2.35485,7614,1883,4254,0.247308,1.59364,1.03558,8.13651
Full,1,1,0.8,0.3,-0.1,-0.5,,4755.19,3175.29,-611.074,2190.98,1877,424,1453,46.925,0,0,0,324.575,817.05,,2.35576,7595,1877,4259,0.247136,1.59881,1.03729,8.25752
Full,1,1,0.8,0.4,0,0,,5437.59,2936.99,0,2500.6,1728,531,1197,43.2,0,0,0,302.25,772.875,,2.35558,7602,1728,4443,0.227309,1.34622,0.913773,8.56473
Full,1,1,0.8,0.4,-0.1,-0.5,,5547.97,2979.09,-518.996,3087.88,1752,550,1202,43.8,0,0,0,306.775,779.95,,2.35584,7614,1752,4363,0.230102,1.11085,0.705479,8.26472
Full,1,1,0.8,0.5,0,0,,5983.68,2728.69,0,3254.99,1594,655,939,39.85,0,0,0,283.675,720.85,,2.35486,7610,1594,4460,0.209461,0.815112,0.511292,8.25352
Full,1,1,0.8,0.5,-0.1,-0.5,,6068.23,2774.79,-415.981,3709.42,1623,641,982,40.575,0,0,0,287.95,724.725,,2.35399,7628,1623,4477,0.212769,0.865102,0.606901,8.19932
Full,1,1,0.8,0.6,0,0,,6490.43,2605.09,0,3885.34,1527,774,753,38.175,0,0,0,269.525,689.5,,2.35422,7626,1527,4531,0.200236,0.678075,0.426326,8.13801
Full,1,1,0.8,0.6,-0.1,-0.5,,6187.04,2489.09,-329.15,4027.1,1467,735,732,36.675,0,0,0,255.525,651.025,,2.35253,7618,1467,4662,0.19257,0.601601,0.366053,7.79032
Full,1,1,0.8,0.7,0,0,,6575.88,2431.89,0,4143.98,1438,829,609,35.95,0,0,0,248.475,627.375,,2.35247,7618,1438,4620,0.188763,0.433578,0.246175,7.4445
Full,1,1,0.8,0.7,-0.1,-0.5,,6452.15,2367.09,-257.483,4342.54,1398,804,594,34.95,0,0,0,242.275,615.9,,2.35431,7595,1398,4628,0.184068,0.421856,0.276109,7.50058
Full,1,1,0.8,0.8,0,0,,6254.35,2159.8,0,4094.55,1277,836,441,31.925,0,0,0,220.7,550.625,,2.3516,7614,1277,4737,0.167717,0.301681,0.166797,7.12273
Full,1,1,0.8,0.8,-0.1,-0.5,,6478.94,2239.9,-194.169,4433.22,1318,847,471,32.95,0,0,0,230.475,580.625,,2.34997,7610,1318,4688,0.173193,0.345466,0.223065,7.39754
Full,1,1,1,0.3,0,0,,5855.34,3723.29,0,2132.05,2187,582,1605,43.74,0,0,0,307.26,758.1,,2.35736,7601,2187,4039,0.287725,0.876858,0.584362,7.79682
