Pricing Opt,1,4,1.25,0.4,-0,-0.25,,28210.4,6493.05,-669.852,22387.2,14236,3391,10844,37.9627,247.355,770.097,,4.61473,36531,14236,14681,0.791584,1.62066,0.741878,8.0288
Pricing Opt,1,4,1.25,0.4,-0.025,-0,,28461.6,6329.88,-1467.43,23599.1,12490,4502,7987,33.3075,241.139,751.491,,4.64273,36529,12490,15942,0.77837,1.61049,0.723049,8.55168
Pricing Opt,1,4,1.25,0.4,-0.025,-0.25,,28558.5,6498.41,-2145.61,24205.7,13752,3914,9838,36.6735,247.559,764.935,,4.50238,36529,13752,15104,0.789959,1.65358,0.73222,8.35091
Pricing Opt,1,4,1.25,0.6,-0,-0,,36168.8,6831.87,0,29336.9,13850,3981,9869,36.9351,260.262,739.497,,4.37438,36529,13850,15303,0.798103,0.765152,0.246441,6.82456
Pricing Opt,1,4,1.25,0.6,-0,-0.25,,34320.6,6729.82,-677.342,28268.1,14527,3354,11173,38.7408,256.375,762.632,,4.13609,36529,14528,14830,0.803693,1.12217,0.448304,7.99689
Pricing Opt,1,4,1.25,0.6,-0.025,-0,,33715.7,6652.89,-1782.9,28845.7,14514,3032,11482,38.7063,253.444,760.576,,4.29869,36534,14515,14726,0.80038,1.11101,0.405185,7.75586
Pricing Opt,1,4,1.25,0.6,-0.025,-0.25,,36274.8,6686,-1107.87,30696.7,13522,4776,8746,36.061,254.705,703.226,,4.38215,36532,13523,15530,0.795281,0.503978,0.104376,5.89363
Pricing Opt,1,4,1.25,0.8,-0,-0,,36568.6,6618.88,0,29949.7,13127,4778,8349,35.0077,252.148,742.081,,4.29368,36529,13127,15719,0.789699,1.01758,0.360744,7.95021
Pricing Opt,1,4,1.25,0.8,-0,-0.25,,39127.5,6419.79,-460.794,33168.5,13128,4047,9080,35.0091,244.564,659.919,,4.16962,36529,13128,15949,0.796021,0.301205,0.0565812,5.75681
Pricing Opt,1,1,1,0.4,-0,-0.25,,32506.1,6563.32,-1105.09,27047.8,16780,3450,13329,55.934,312.54,817.234,,2.34283,36528,16780,14281,0.850365,0.886498,0.589706,6.23101
