1,1,1,0.5,0.4,-0,-0,0.0167861,-0.261496,0.775517,1.83125,-0.290096,-0.899991,0.498363,-1.76063,-1.08959,-1.4148,-1.82722,-0.19346
1,1,1,0.5,0.4,-0,-0.25,0.773208,-0.357053,0.197284,0.788739,-0.589211,-0.350303,-0.614913,-0.0534826,1.33553,0.905139,-2.7518,-0.343278
1,1,1,0.5,0.4,-0.025,-0,0.297767,-0.259311,-0.723824,1.22354,-0.0967773,-0.0083088,-0.247918,-0.662943,-0.20402,0.163764,-0.653961,-1.55021
1,1,1,0.5,0.4,-0.025,-0.25,0.905839,-1.22795,-0.288061,3.04642,-0.448468,-0.110134,2.88875,-1.79506,0.18636,-3.60565,-2.39997,-2.25063
1,1,1,0.5,0.6,-0,-0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,1,0.5,0.6,-0,-0.25,0.27222,-0.236233,-0.423789,0.718503,-0.273138,-0.0306543,0.568601,-0.146311,-0.295555,0.435542,-0.439646,0.0685943
1,1,1,0.5,0.6,-0.025,-0,0.319637,-0.0156311,-0.303007,0.200214,-0.543371,0.0508333,0.161885,-0.163418,0.0145686,0.0949296,-0.16436,-0.105594
1,1,1,0.5,0.6,-0.025,-0.25,0.132085,-0.298973,-0.238135,-0.21924,-0.171325,-0.0611418,-0.378985,-0.103555,0.0453606,-0.198693,0.161695,-0.313216
1,1,1,0.5,0.8,-0,-0,0.202954,-0.430391,-0.229218,0.0809436,0.226679,-0.0412624,-0.384827,0.583822,0.318754,-0.555361,0.61961,0.0950823
1,1,1,0.5,0.8,-0,-0.25,-0.0915588,-0.513002,-0.212133,-0.228059,-0.1944,-0.0513106,-0.526563,-0.0197312,-0.1762,-0.0825215,0.116279,-0.176816
1,1,1,0.5,0.8,-0.025,-0,0.365017,-0.762323,-0.305278,0.152376,-0.0409895,-0.233613,-0.334784,0.178145,0.125077,0.349546,-0.503656,0.119429
1,1,1,0.5,0.8,-0.025,-0.25,-0.404821,-0.12877,-0.334214,0.276462,-0.0580542,-0.418185,0.258091,0.121798,-0.311952,-0.199781,-0.458736,0.300824
1,1,1,1,0.4,-0,-0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,1,1,0.4,-0,-0.25,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,1,1,0.4,-0.025,-0,0.191986,-0.0782715,0.0585866,0.0226567,-0.211225,-0.206244,-0.146546,-0.0629375,0.0870939,0.0260979,0.0681562,-0.429208
1,1,1,1,0.4,-0.025,-0.25,0.69473,-0.269603,-0.0744654,0.252653,-0.559819,0.29349,0.295729,-0.344105,-0.580617,0.139194,-0.537497,-0.243076
1,1,1,1,0.6,-0,-0,-0.286644,-0.0447554,-0.106037,0.756085,0.076359,-0.298165,-0.0410373,-0.139499,-0.167033,0.173391,-0.46753,-0.0940246
1,1,1,1,0.6,-0,-0.25,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,1,1,0.6,-0.025,-0,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,1,1,0.6,-0.025,-0.25,-0.0206233,-0.0655819,-0.0225472,-0.0449969,0.142405,0.107411,0.00797931,0.0579673,0.0298258,-0.0915669,-0.0910042,-0.0268863
1,1,1,1,0.8,-0,-0,-0.119956,0.250145,-0.145243,0.172009,-0.0177469,0.183914,0.11017,0.155628,0.360635,-0.325524,0.283304,0.0741145
1,1,1,1,0.8,-0,-0.25,-0.051237,0.0109093,-0.176833,-0.0293291,0.0680127,-0.0785005,-0.171346,0.143554,-0.081652,-0.170942,0.0959214,0.104284
1,1,1,1,0.8,-0.025,-0,0.179509,-0.358499,-0.280592,0.235277,0.19318,-0.121056,-0.39705,-0.0847281,0.298361,0.163928,-0.144282,0.113412
1,1,1,1,0.8,-0.025,-0.25,0.32001,-0.245384,-0.288678,0.686032,0.0637195,-0.240111,-0.354427,0.410756,-0.541827,-0.41471,0.385682,0.100894
1,1,1,1.5,0.4,-0,-0,0.224707,0.449172,0.993104,0.2006,0.644449,0.382105,-0.260085,-0.261604,-0.450599,-0.661764,-0.0362498,0.38184
1,1,1,1.5,0.4,-0,-0.25,-1.24809,0.498579,2.65797,1.89369,1.82618,0.627779,0.904574,0.157078,-0.568944,0.76213,-0.875316,-3.69163
1,1,1,1.5,0.4,-0.025,-0,0.129703,-0.0328249,-0.157522,0.429142,-0.02459,-0.0290654,-0.035164,-0.119689,-0.30812,-0.0964795,-0.308259,0.138815
1,1,1,1.5,0.4,-0.025,-0.25,0.218051,0.799549,0.0444021,0.00696016,0.369958,0.802741,-0.39055,-0.86772,-0.54044,0.321152,-1.01474,0.12871
1,1,1,1.5,0.6,-0,-0,-0.063702,0.204333,-0.0218697,-0.0626074,0.0346055,0.238434,0.121261,0.0324234,0.0658804,0.103201,0.0872871,-0.061887
1,1,1,1.5,0.6,-0,-0.25,0.27012,0.581568,0.301706,0.601435,0.450186,0.184683,0.315913,0.269992,0.249362,0.43681,0.358316,-0.201511
