1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.109097,1.107494,1.045726,1.000000,1.000000,1.000000,1.088562,1.000000,1.041522,1.000000,1.446280,1.509283,1.618275,1.239317,1.000000,1.000000,1.226510,1.001739,1.071887,1.046126,1.906082,2.325600,2.370960,1.814977,1.011804,1.000000,1.000000,1.000000,1.001010,1.168339,1.778112,1.996866,1.808286,1.457873,1.000000,1.000000,1.000000,1.000000,1.019199,1.488498,1.849319,1.977791,1.572196,1.367630,1.000000,1.000000,1.000000,1.000000,1.033791,1.420379,1.540559,1.363067,1.043943,1.000000,1.000000,1.000000,1.000000,1.000000,1.008655,1.068755,1.118169,1.022806,1.009001,1.000000,1.000000,1.000000,1.106456,1.437192,1.521953,1.050066,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.112786,1.112786,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.050025,1.000000,1.071021,1.035325,1.333464,1.311000,1.244429,1.044155,1.000000,1.000000,1.377569,1.091479,1.382688,1.152824,1.734174,1.777185,1.926325,1.543543,1.000000,1.000000,1.574162,1.180149,1.397143,1.279544,2.224626,2.700465,2.769477,2.187875,1.159795,1.000000,1.138872,1.000000,1.212905,1.552763,2.280817,2.491559,2.146672,1.758784,1.020243,1.000000,1.009393,1.065573,1.380289,2.006445,2.422517,2.611165,1.973530,1.715399,1.015639,1.000000,1.000000,1.054920,1.352421,1.898614,2.025627,1.872387,1.374100,1.194999,1.000000,1.000000,1.000000,1.023626,1.231321,1.327085,1.353276,1.306725,1.242655,1.150217,1.000000,1.000000,1.413791,1.782409,1.878520,1.196582,1.046058,1.009364,1.000000,1.000000,1.000000,1.000000,1.090908,1.382818,1.382818,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.229165,1.062928,1.220228,1.259620,1.565920,1.569282,1.431207,1.256719,1.000000,1.000000,1.634906,1.271434,1.583134,1.401596,2.031603,2.102501,2.218342,1.855624,1.054118,1.012227,1.897032,1.388470,1.645681,1.590429,2.632715,3.222437,3.252743,2.690287,1.425530,1.000000,1.392217,1.093054,1.445601,1.863251,2.702818,2.957624,2.553402,2.137444,1.242657,1.000000,1.163821,1.265948,1.630167,2.378612,2.846230,3.076160,2.321951,2.057357,1.199074,1.000000,1.009304,1.236652,1.569835,2.290074,2.500889,2.312563,1.654937,1.427087,1.012028,1.000000,1.001842,1.196608,1.424972,1.569894,1.641323,1.584653,1.466994,1.350391,1.000000,1.000000,1.583881,2.013272,2.116173,1.436822,1.292384,1.205000,1.020326,1.000000,1.000000,1.000000,1.194820,1.529819,1.529819,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.379794,1.191843,1.400266,1.483272,1.815748,1.764197,1.621975,1.501231,1.000000,1.014470,1.880973,1.442271,1.850002,1.664625,2.376957,2.368987,2.526733,2.201601,1.299308,1.103662,2.191224,1.597756,1.959987,1.907961,3.106264,3.692914,3.774522,3.205971,1.733795,1.000000,1.633246,1.283728,1.717718,2.153912,3.160495,3.408534,2.986855,2.461907,1.427334,1.000000,1.330628,1.486291,1.930791,2.777020,3.321692,3.554417,2.700231,2.352736,1.360295,1.000000,1.119839,1.461386,1.871520,2.638955,2.866043,2.613519,1.904126,1.644713,1.122538,1.000000,1.070463,1.408387,1.692731,1.844509,1.884904,1.795096,1.657491,1.550846,1.038197,1.000000,1.729559,2.213505,2.342208,1.652230,1.487204,1.378187,1.166034,1.019076,1.000000,1.000000,1.268801,1.632027,1.632027,1.006506,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.530241,1.329504,1.565652,1.697116,2.071353,2.014179,1.807373,1.707402,1.019903,1.080989,2.068396,1.608652,2.069156,1.900766,2.705789,2.712051,2.886636,2.559386,1.498115,1.192753,2.406981,1.788222,2.217955,2.175003,3.508187,4.172264,4.292086,3.741117,2.004321,1.000000,1.813075,1.456882,1.971877,2.423411,3.556460,3.797930,3.409881,2.837467,1.644218,1.000000,1.537669,1.729562,2.266031,3.146149,3.751816,3.959097,3.016619,2.642976,1.523002,1.000000,1.346037,1.740834,2.226744,2.987786,3.266233,2.957814,2.184598,1.881264,1.278441,1.000000,1.280403,1.669756,1.991989,2.088276,2.130720,2.032323,1.907725,1.794441,1.201525,1.000000,1.919265,2.444394,2.586896,1.844433,1.721326,1.600394,1.389992,1.195737,1.000000,1.000000,1.359557,1.738508,1.738508,1.046870,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.000722,1.000722,1.000000,1.000000,1.000000,1.000000,1.012351,1.763590,1.532742,1.779815,1.863334,2.284076,2.261949,2.081110,1.971260,1.166096,1.210874,2.432079,1.891090,2.454708,2.144704,3.091232,3.077793,3.381291,2.985047,1.736715,1.346577,2.862022,2.115272,2.669468,2.479509,4.084611,4.832403,5.089188,4.362338,2.292832,1.015234,2.160766,1.731273,2.393794,2.762835,4.126740,4.309287,3.914245,3.202326,1.834781,1.000000,1.793114,1.997466,2.622086,3.529413,4.245144,4.479319,3.391530,2.921011,1.647689,1.000000,1.556731,2.020669,2.572908,3.368076,3.664247,3.316687,2.461084,2.124567,1.433350,1.000000,1.442935,1.896013,2.257889,2.368425,2.404332,2.297446,2.163475,2.034638,1.354871,1.000000,2.211381,2.795683,2.962142,2.052593,1.932679,1.794994,1.577662,1.377642,1.012925,1.000000,1.555112,1.948659,1.948659,1.131250,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.680760,1.487996,1.782858,1.956986,2.424146,2.368890,2.148641,2.029682,1.230900,1.166596,2.372321,1.848966,2.471523,2.250041,3.247676,3.167925,3.496382,3.042947,1.815501,1.329513,2.857463,2.090394,2.798093,2.721726,4.425578,4.987596,5.252007,4.407253,2.365668,1.042530,2.220708,1.730440,2.480976,2.875715,4.244365,4.265630,3.974690,3.176598,1.842138,1.000000,1.784305,1.897345,2.590263,3.560449,4.372185,4.475356,3.467882,2.964124,1.695411,1.000000,1.511325,1.906828,2.460957,3.250640,3.620353,3.255035,2.505593,2.210977,1.511373,1.000000,1.412305,1.799735,2.167464,2.285475,2.378946,2.256431,2.179541,2.099523,1.414149,1.000000,1.869876,2.259157,2.425656,1.853004,1.819126,1.670741,1.516759,1.393173,1.015768,1.000000,1.253725,1.493537,1.493537,1.011134,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.005843,1.005843,1.000000,1.000000,1.000000,1.000000,1.008763,1.756051,1.508568,1.808082,2.054935,2.532232,2.443286,2.108054,1.973769,1.206516,1.187525,2.425043,1.871489,2.481809,2.335231,3.308117,3.200981,3.403496,2.976838,1.797373,1.323340,2.843980,2.084830,2.771916,2.681675,4.324886,4.889333,5.226807,4.276064,2.284775,1.014551,2.168381,1.742283,2.523928,2.846235,4.157986,4.135006,4.004342,3.134313,1.812441,1.000000,1.776803,1.924490,2.651708,3.476835,4.163951,4.198760,3.397688,2.877692,1.642974,1.000000,1.550075,1.961543,2.539502,3.283927,3.538689,3.131147,2.403043,2.179400,1.503817,1.000000,1.428690,1.829908,2.182204,2.243908,2.245080,2.120413,2.062417,2.046797,1.387616,1.000000,1.814108,2.189618,2.353683,1.868784,1.856945,1.707670,1.523162,1.380465,1.013441,1.000000,1.198938,1.419638,1.419638,1.011137,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.003410,1.003410,1.000000,1.000000,1.000000,1.000000,1.058835,1.869586,1.503796,1.792856,2.040766,2.500385,2.428115,2.101307,1.989115,1.219739,1.341435,2.630360,1.874427,2.487616,2.333970,3.213988,3.096881,3.330856,3.030289,1.851587,1.497824,3.127485,2.121167,2.844832,2.717255,4.322220,4.826453,5.232465,4.374610,2.369731,1.054711,2.294157,1.783019,2.592097,2.896952,4.200773,4.178308,4.081166,3.245912,1.880953,1.000000,1.829110,1.961949,2.716345,3.545456,4.334298,4.431231,3.608540,3.001275,1.684702,1.000000,1.543817,1.950765,2.563590,3.352783,3.677748,3.255647,2.500449,2.256174,1.544888,1.000000,1.415845,1.812105,2.192738,2.286999,2.336778,2.209859,2.150397,2.122626,1.428580,1.000000,1.792617,2.029290,2.204396,1.772163,1.910865,1.745302,1.547895,1.408374,1.018557,1.000000,1.194010,1.300769,1.300769,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.032275,1.032275,1.000000,1.000000,1.000000,1.000000,1.114629,1.874948,1.454840,1.737102,2.173069,2.695639,2.594681,2.099449,1.940651,1.195185,1.390086,2.542130,1.752091,2.329577,2.457223,3.297922,3.145688,3.150137,2.920245,1.800495,1.543718,2.984838,1.959384,2.631792,2.697368,4.035419,4.137525,4.402854,3.907647,2.316112,1.040971,2.210563,1.723008,2.567557,2.956367,4.000309,3.580369,3.443288,2.926822,1.868816,1.000000,1.836362,1.988393,2.807866,3.641783,4.312666,4.032554,3.193738,2.756661,1.679699,1.000000,1.572333,1.994176,2.668243,3.454849,3.853212,3.390287,2.571005,2.301760,1.559381,1.000000,1.418195,1.826742,2.194081,2.289098,2.354165,2.270094,2.188889,2.175417,1.449971,1.000000,1.860746,2.171471,2.340330,2.212960,2.709651,2.529002,1.941049,1.444825,1.044680,1.000000,1.254298,1.425149,1.425149,1.247402,1.512772,1.512772,1.140283,1.000000,1.000000
