1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.064649,1.188725,1.367957,1.305882,1.180999,1.133719,1.000000,1.000000,1.239491,1.000000,1.334248,1.297032,1.621021,1.652140,1.695295,1.600926,1.000000,1.000000,1.390513,1.062657,1.319178,1.323531,1.818419,1.982784,2.104264,1.951928,1.220566,1.000000,1.155927,1.000000,1.245316,1.220794,1.682318,1.699912,1.853752,1.606861,1.037409,1.000000,1.000000,1.083358,1.410852,1.533511,1.816828,1.759413,1.729814,1.466563,1.000000,1.000000,1.000000,1.195550,1.472144,1.503656,1.601129,1.450781,1.418668,1.216514,1.000000,1.000000,1.000000,1.095892,1.288496,1.279320,1.237855,1.176900,1.199168,1.128245,1.000000,1.000000,1.015766,1.298415,1.369793,1.123109,1.038226,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.162536,1.055091,1.301682,1.439189,1.642588,1.637452,1.485339,1.440041,1.000000,1.000000,1.513982,1.254823,1.599184,1.562396,1.943383,2.036898,2.097694,1.993096,1.128337,1.000000,1.700645,1.329802,1.597766,1.605269,2.189329,2.385287,2.576648,2.416806,1.529888,1.000000,1.411623,1.120594,1.508196,1.462806,1.993643,1.995149,2.274526,2.002557,1.357175,1.000000,1.214747,1.315469,1.682628,1.816419,2.144110,2.069165,2.114132,1.821977,1.260894,1.000000,1.073717,1.412682,1.733445,1.773255,1.890137,1.707916,1.707616,1.476519,1.048194,1.000000,1.000000,1.312699,1.511117,1.518279,1.476255,1.417396,1.442713,1.369884,1.000000,1.000000,1.253913,1.547694,1.629370,1.366621,1.287119,1.198987,1.087527,1.000000,1.000000,1.000000,1.000000,1.017748,1.017748,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.392808,1.283712,1.522194,1.662130,1.906012,1.929810,1.752309,1.682370,1.000000,1.000000,1.784857,1.485050,1.867914,1.802845,2.258942,2.395876,2.459920,2.302944,1.298143,1.109583,1.987667,1.565201,1.868201,1.859856,2.562273,2.828270,3.047239,2.800732,1.727486,1.000000,1.636005,1.331387,1.768494,1.731221,2.364638,2.356070,2.642538,2.285263,1.529865,1.000000,1.414159,1.533260,1.970460,2.151923,2.538440,2.448176,2.455861,2.088958,1.424150,1.000000,1.283204,1.647495,2.016010,2.081086,2.213798,2.008527,1.973975,1.707865,1.234038,1.000000,1.153405,1.530061,1.751948,1.762564,1.709480,1.652264,1.683279,1.601820,1.113046,1.000000,1.454671,1.809684,1.898332,1.598992,1.497498,1.411061,1.308449,1.179750,1.000000,1.000000,1.000000,1.222496,1.222496,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.000000,1.014019,1.014019,1.000000,1.000000,1.000000,1.000000,1.000000,1.578708,1.458976,1.713260,1.870328,2.149059,2.178252,1.996596,1.933523,1.086026,1.129891,2.018099,1.685608,2.102875,2.028886,2.547202,2.696973,2.796577,2.631518,1.504290,1.278209,2.254704,1.782025,2.120639,2.095890,2.899575,3.211451,3.511847,3.236166,1.999616,1.000000,1.856778,1.514857,2.013708,1.967015,2.680162,2.673276,3.026500,2.617838,1.744393,1.000000,1.611771,1.744773,2.238243,2.442402,2.884232,2.791616,2.815282,2.404713,1.633993,1.000000,1.460686,1.875705,2.305202,2.401183,2.549196,2.295921,2.235159,1.965404,1.431193,1.000000,1.334901,1.746586,2.006590,2.036875,1.982338,1.900989,1.908693,1.839384,1.309341,1.000000,1.679640,2.092744,2.209355,1.867408,1.753493,1.640153,1.494905,1.371721,1.000000,1.000000,1.153474,1.421556,1.421556,1.051991,1.000000,1.000000,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.073607,1.151666,1.151666,1.013010,1.000000,1.000000,1.000000,1.030747,1.769698,1.635615,1.922688,2.093072,2.414307,2.439677,2.257062,2.180163,1.260298,1.290347,2.269223,1.889942,2.362245,2.272651,2.863441,3.026836,3.167322,2.988919,1.718418,1.443926,2.541828,1.995552,2.379941,2.362402,3.279623,3.627645,3.973853,3.668945,2.269522,1.087821,2.100872,1.702699,2.261295,2.204146,3.009862,2.995464,3.392074,2.943727,1.961408,1.000000,1.819205,1.952094,2.496186,2.720819,3.233602,3.127929,3.150030,2.682423,1.821276,1.000000,1.647168,2.104029,2.569382,2.665185,2.845198,2.577517,2.519454,2.209763,1.604188,1.000000,1.507066,1.959861,2.237977,2.270904,2.221717,2.143993,2.168992,2.085823,1.484856,1.000000,1.910052,2.370273,2.495125,2.087496,1.968002,1.847160,1.703136,1.560123,1.151324,1.000000,1.327326,1.607229,1.607229,1.195691,1.074519,1.074519,1.000000,1.000000,1.000000
1.000000,1.000000,1.000000,1.207009,1.280894,1.280894,1.125372,1.000000,1.000000,1.000000,1.201551,2.011987,1.859897,2.138692,2.304806,2.651467,2.673237,2.485702,2.400964,1.393169,1.463805,2.574599,2.147103,2.627680,2.499984,3.135689,3.319016,3.478027,3.288607,1.885074,1.632043,2.880648,2.268159,2.652844,2.610016,3.615681,4.031513,4.410773,4.070234,2.490925,1.230967,2.350505,1.908540,2.517307,2.456397,3.351063,3.366081,3.777019,3.273825,2.156087,1.000000,2.024745,2.174581,2.770532,3.038729,3.638099,3.582534,3.589500,3.036767,2.020721,1.000000,1.830764,2.347085,2.865776,2.997635,3.209018,2.945845,2.862844,2.489750,1.775546,1.000000,1.669244,2.180296,2.492334,2.542693,2.495250,2.441417,2.462205,2.344951,1.637029,1.000000,2.119505,2.631043,2.774380,2.323316,2.192523,2.054219,1.890269,1.721816,1.280801,1.000000,1.469599,1.770603,1.770603,1.324355,1.214553,1.214553,1.115097,1.000000,1.000000
1.000000,1.000000,1.000000,1.203118,1.265682,1.265682,1.115256,1.000000,1.000000,1.000000,1.198024,2.014197,1.867764,2.128917,2.260946,2.595976,2.621576,2.448705,2.358295,1.363942,1.461427,2.585445,2.162769,2.618302,2.448487,3.089899,3.278621,3.428588,3.202581,1.822436,1.628427,2.886697,2.280389,2.642142,2.546249,3.536491,3.941106,4.319847,3.958051,2.417524,1.230320,2.351783,1.910349,2.498618,2.390666,3.275287,3.291227,3.717426,3.206371,2.112220,1.000000,2.006164,2.148624,2.718172,2.951188,3.529271,3.482391,3.535942,2.999715,2.002609,1.000000,1.802606,2.307063,2.804048,2.929117,3.134244,2.889686,2.840848,2.473721,1.763068,1.000000,1.649089,2.148649,2.446461,2.506635,2.460091,2.416975,2.445718,2.328101,1.623739,1.000000,2.085960,2.565860,2.706596,2.276061,2.164801,2.028680,1.876778,1.715738,1.274891,1.000000,1.446116,1.719996,1.719996,1.289225,1.201522,1.201522,1.109141,1.000000,1.000000
1.000000,1.000000,1.000000,1.196034,1.243214,1.243214,1.083701,1.000000,1.000000,1.000000,1.196765,2.029887,1.891116,2.119568,2.234551,2.561557,2.590582,2.411740,2.317299,1.347201,1.456925,2.598622,2.187137,2.609317,2.421837,3.053188,3.237336,3.375565,3.147332,1.801146,1.622248,2.887548,2.294514,2.632527,2.528684,3.501596,3.922295,4.280087,3.923236,2.387128,1.224403,2.341672,1.905689,2.476678,2.374015,3.251448,3.284122,3.702105,3.197985,2.105487,1.000000,1.990607,2.119009,2.659190,2.911215,3.504719,3.491668,3.541872,3.002513,2.001542,1.000000,1.785081,2.269294,2.736554,2.901712,3.139392,2.921098,2.861529,2.473566,1.765240,1.000000,1.636297,2.115954,2.395824,2.482906,2.466157,2.437968,2.458061,2.322003,1.620203,1.000000,2.101895,2.572055,2.706158,2.277381,2.189832,2.059921,1.890655,1.710693,1.269986,1.000000,1.465729,1.734054,1.734054,1.291975,1.221166,1.221166,1.118126,1.000000,1.000000
1.000000,1.000000,1.000000,1.193825,1.225282,1.225282,1.080022,1.000000,1.000000,1.000000,1.179457,2.017544,1.888323,2.109390,2.213943,2.547672,2.599748,2.416709,2.299852,1.322122,1.433246,2.576985,2.184853,2.595472,2.397107,3.039704,3.265091,3.400438,3.144988,1.777918,1.588307,2.847598,2.285360,2.611752,2.502515,3.493130,3.943088,4.277772,3.879497,2.337756,1.202499,2.307876,1.892021,2.445659,2.335487,3.229296,3.285884,3.702928,3.175725,2.078869,1.000000,1.955652,2.089548,2.610055,2.873855,3.495051,3.493946,3.538399,2.966392,1.974637,1.000000,1.764184,2.234544,2.684415,2.878158,3.152685,2.950284,2.886712,2.465343,1.757891,1.000000,1.627761,2.094060,2.363466,2.477362,2.489705,2.471074,2.478040,2.315887,1.614864,1.000000,2.071948,2.527224,2.656289,2.263856,2.202029,2.076523,1.901877,1.703206,1.262705,1.000000,1.435320,1.698159,1.698159,1.283010,1.223059,1.223059,1.122110,1.000000,1.000000
1.000000,1.000000,1.000000,1.202596,1.234692,1.234692,1.079856,1.000000,1.000000,1.000000,1.192346,2.035679,1.906205,2.118470,2.237605,2.576943,2.609975,2.404219,2.284387,1.322911,1.437569,2.581775,2.196522,2.597776,2.420702,3.061894,3.264210,3.369728,3.108660,1.763760,1.589568,2.841072,2.289331,2.602235,2.515306,3.506089,3.947894,4.263290,3.852982,2.323014,1.191021,2.292775,1.887434,2.439342,2.338554,3.224140,3.282802,3.669526,3.137185,2.042427,1.000000,1.960238,2.108673,2.628203,2.887345,3.479402,3.496008,3.518757,2.962937,1.956789,1.000000,1.775141,2.261553,2.715129,2.909461,3.156321,2.962233,2.856770,2.468079,1.749977,1.000000,1.634966,2.117064,2.389232,2.502060,2.489707,2.479706,2.459522,2.326870,1.614931,1.000000,2.054300,2.507142,2.638815,2.270676,2.222895,2.094550,1.893031,1.700101,1.259686,1.000000,1.416978,1.673508,1.673508,1.275552,1.227163,1.227163,1.113737,1.000000,1.000000
